"Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Product or Service Code","Product or Service Description","Type of Contract","Action Obligation",
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9330","PLASTICS FABRICATED MATERIALS","FIRM FIXED PRICE","$6,680,766.03","1,088"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9330","PLASTICS FABRICATED MATERIALS","FIXED PRICE REDETERMINATION","$8.39","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9330","PLASTICS FABRICATED MATERIALS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$13,128.22","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9340","GLASS FABRICATED MATERIALS","FIRM FIXED PRICE","$24,179,382.55","151"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9340","GLASS FABRICATED MATERIALS","FIXED PRICE REDETERMINATION","$15,144.57","38"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9350","REFRACTORIES AND FIRE SURFACING MATERIALS","FIRM FIXED PRICE","$50,233.63","12"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9390","MISCELLANEOUS FABRICATED NONMETALLIC MATERIALS","FIRM FIXED PRICE","$5,823,648.56","1,109"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9390","MISCELLANEOUS FABRICATED NONMETALLIC MATERIALS","FIXED PRICE REDETERMINATION","$6,872.31","16"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9390","MISCELLANEOUS FABRICATED NONMETALLIC MATERIALS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$176,768.70","8"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9420","FIBERS: VEGETABLE, ANIMAL, AND SYNTHETIC","FIRM FIXED PRICE","$3,701,823.81","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9505","WIRE, NONELECTRICAL","FIRM FIXED PRICE","$419,462.37","200"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9505","WIRE, NONELECTRICAL","FIXED PRICE REDETERMINATION","$32.75","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9505","WIRE, NONELECTRICAL","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$3,109.58","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9510","BARS AND RODS","FIRM FIXED PRICE","$3,324,333.02","2,334"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9510","BARS AND RODS","FIXED PRICE REDETERMINATION","$210.33","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9510","BARS AND RODS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$44,973.59","157"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","FIRM FIXED PRICE","$13,056,769.66","2,859"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","FIXED PRICE REDETERMINATION","$2,690.44","13"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$136,452.38","177"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9520","STRUCTURAL SHAPES","FIRM FIXED PRICE","$1,872,259.71","200"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9520","STRUCTURAL SHAPES","FIXED PRICE REDETERMINATION","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9525","WIRE, NONELECTRICAL, NONFERROUS BASE METAL","FIRM FIXED PRICE","$629,535.33","96"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9525","WIRE, NONELECTRICAL, NONFERROUS BASE METAL","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$20,705.64","7"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9530","BARS AND RODS, NONFERROUS BASE METAL","FIRM FIXED PRICE","$2,517,771.02","692"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9535","PLATE, SHEET, STRIP, AND FOIL; NONFERROUS BASE METAL","FIRM FIXED PRICE","$15,722,351.97","6,319"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9535","PLATE, SHEET, STRIP, AND FOIL; NONFERROUS BASE METAL","FIXED PRICE LEVEL OF EFFORT","$609.60","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9535","PLATE, SHEET, STRIP, AND FOIL; NONFERROUS BASE METAL","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$138,631.38","27"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9540","STRUCTURAL SHAPES, NONFERROUS BASE METAL","FIRM FIXED PRICE","$1,925,555.31","846"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9540","STRUCTURAL SHAPES, NONFERROUS BASE METAL","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","-$4,292.90","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9545","PLATE, SHEET, STRIP, FOIL, AND WIRE: PRECIOUS METAL","FIRM FIXED PRICE","$15,213.26","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9620","MINERALS, NATURAL AND SYNTHETIC","FIRM FIXED PRICE","$827,841.32","13"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9630","ADDITIVE METAL MATERIALS","FIRM FIXED PRICE","$10,542.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9630","ADDITIVE METAL MATERIALS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9640","IRON AND STEEL PRIMARY AND SEMIFINISHED PRODUCTS","FIRM FIXED PRICE","$4,048,090.56","9"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9650","NONFERROUS BASE METAL REFINERY AND INTERMEDIATE FORMS","FIRM FIXED PRICE","$514,220.62","19"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9660","PRECIOUS METALS PRIMARY FORMS","FIRM FIXED PRICE","$1,476,060.40","28"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9680","NONFERROUS SCRAP","FIRM FIXED PRICE","$237,881.02","10"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9905","SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES","FIRM FIXED PRICE","$2,929,487.80","452"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9905","SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES","FIXED PRICE REDETERMINATION","$327.08","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9905","SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$133.70","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9915","COLLECTORS' AND/OR HISTORICAL ITEMS","FIRM FIXED PRICE","$491.76","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9920","SMOKERS' ARTICLES AND MATCHES","FIRM FIXED PRICE","$568.77","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9925","ECCLESIASTICAL EQUIPMENT, FURNISHINGS, AND SUPPLIES","FIRM FIXED PRICE","$642,777.79","1,948"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9930","MEMORIALS; CEMETERIAL AND MORTUARY EQUIPMENT AND SUPPLIES","FIRM FIXED PRICE","$1,042,568.83","28"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","9999","MISCELLANEOUS ITEMS","FIRM FIXED PRICE","$273,106.25","27"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD21","R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH)","COST NO FEE","$1,397,521.11","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD21","R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH)","COST PLUS FIXED FEE","$7,975,320.76","41"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD21","R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH)","FIRM FIXED PRICE","$21,289,171.57","140"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD21","R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH)","FIXED PRICE LEVEL OF EFFORT","$2,595,899.70","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD23","R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT)","COST NO FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD23","R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT)","COST PLUS FIXED FEE","$5,324,490.77","17"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD23","R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT)","COST SHARING","$182,000.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","FIRM FIXED PRICE","$2,048,761.56","34"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD93","R&D- DEFENSE OTHER: OTHER (ADVANCED DEVELOPMENT)","COST PLUS FIXED FEE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD93","R&D- DEFENSE OTHER: OTHER (ADVANCED DEVELOPMENT)","FIRM FIXED PRICE","$18,477,726.30","17"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD93","R&D- DEFENSE OTHER: OTHER (ADVANCED DEVELOPMENT)","FIXED PRICE LEVEL OF EFFORT","$434,916.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AD96","R&D- DEFENSE OTHER: OTHER (MANAGEMENT/SUPPORT)","FIRM FIXED PRICE","$8,633,406.03","27"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AF11","R&D- EDUCATION: EDUCATIONAL (BASIC RESEARCH)","FIRM FIXED PRICE","$60,000.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AJ12","R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","FIRM FIXED PRICE","$150,000.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AJ21","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (BASIC RESEARCH)","FIRM FIXED PRICE","$396,887.61","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AZ11","R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)","COST NO FEE","$300,000.00","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AZ11","R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)","COST PLUS FIXED FEE","$2,910,236.16","26"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","AZ11","R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)","FIRM FIXED PRICE","$266,000.00","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B502","SPECIAL STUDIES/ANALYSIS- AIR QUALITY","FIRM FIXED PRICE","$0.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B506","SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC)","FIRM FIXED PRICE","$166,000.00","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B510","SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS","FIRM FIXED PRICE","$91,052.83","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B533","SPECIAL STUDIES/ANALYSIS- WATER QUALITY","FIRM FIXED PRICE","$8,030.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B537","SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH","FIRM FIXED PRICE","$30,228.96","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B540","SPECIAL STUDIES/ANALYSIS- BUILDING TECHNOLOGY","FIRM FIXED PRICE","$13,099,222.00","9"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B541","SPECIAL STUDIES/ANALYSIS- DEFENSE","COST NO FEE","$364,971.00","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","B599","SPECIAL STUDIES/ANALYSIS- OTHER","FIRM FIXED PRICE","$203,497.32","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","FIRM FIXED PRICE","$864,197.55","10"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","FIRM FIXED PRICE","$93,734,290.62","183"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$1,433,292.16","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D304","IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION","FIRM FIXED PRICE","$6,727,288.87","9"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D306","IT AND TELECOM- SYSTEMS ANALYSIS","FIRM FIXED PRICE","$11,852,221.96","8"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D307","IT AND TELECOM- IT STRATEGY AND ARCHITECTURE","COST PLUS INCENTIVE FEE","$26,991,271.45","10"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D307","IT AND TELECOM- IT STRATEGY AND ARCHITECTURE","FIRM FIXED PRICE","$193,552,344.56","303"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D308","IT AND TELECOM- PROGRAMMING","COST PLUS FIXED FEE","$33,996.90","8"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D308","IT AND TELECOM- PROGRAMMING","FIRM FIXED PRICE","$451,662.06","11"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D309","IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION","FIRM FIXED PRICE","-$6,773.97","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D310","IT AND TELECOM- CYBER SECURITY AND DATA BACKUP","FIRM FIXED PRICE","$12,719,242.32","26"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D316","IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT","FIRM FIXED PRICE","$10,547,009.74","43"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D317","IT AND TELECOM- WEB-BASED SUBSCRIPTION","FIRM FIXED PRICE","$331,022.00","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","FIRM FIXED PRICE","$4,706,460.32","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D319","IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS","FIRM FIXED PRICE","$20,622,439.77","26"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D320","IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS","FIRM FIXED PRICE","$80,638.94","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D321","IT AND TELECOM- HELP DESK","FIRM FIXED PRICE","$6,770,648.77","14"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","COST PLUS INCENTIVE FEE","-$682.74","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","FIRM FIXED PRICE","$181,152,546.75","380"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F021","NATURAL RESOURCES/CONSERVATION- SITE PREPARATION","FIRM FIXED PRICE","$18,800.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F103","ENVIRONMENTAL SYSTEMS PROTECTION- WATER QUALITY SUPPORT","FIRM FIXED PRICE","$53,260.08","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F107","ENVIRONMENTAL SYSTEMS PROTECTION- TOXIC AND HAZARDOUS SUBSTANCE ANALYSIS","FIRM FIXED PRICE","$63,963.00","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F108","ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL REMEDIATION","FIRM FIXED PRICE","$56,384.36","11"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F110","ENVIRON SYS PROTECT- DEVELOPMENT OF ENVIRON IMPACT STMTS/ASSESSMENTS, TECH ANALYSIS/ENVIRON AUDITS","FIRM FIXED PRICE","$12,130.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F112","ENVIRONMENTAL SYSTEMS PROTECTION- OIL SPILL RESPONSE","FIRM FIXED PRICE","$13,667,553.41","120"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","F999","OTHER ENVIRONMENTAL SERVICES","FIRM FIXED PRICE","$765,401.48","105"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","G099","SOCIAL- OTHER","FIRM FIXED PRICE","-$1,000.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H171","QUALITY CONTROL- FURNITURE","FIRM FIXED PRICE","$818,990.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H191","QUALITY CONTROL- FUELS, LUBRICANTS, OILS, AND WAXES","FIRM FIXED PRICE","$1,099,286.41","122"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H236","EQUIPMENT AND MATERIALS TESTING- SPECIAL INDUSTRY MACHINERY","FIRM FIXED PRICE","-$960.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H268","EQUIPMENT AND MATERIALS TESTING- CHEMICALS AND CHEMICAL PRODUCTS","FIRM FIXED PRICE","$278,724.97","21"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H271","EQUIPMENT AND MATERIALS TESTING- FURNITURE","FIRM FIXED PRICE","$257,638.89","4"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H291","EQUIPMENT AND MATERIALS TESTING- FUELS, LUBRICANTS, OILS, AND WAXES","FIRM FIXED PRICE","-$234,940.66","41"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H291","EQUIPMENT AND MATERIALS TESTING- FUELS, LUBRICANTS, OILS, AND WAXES","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$1,573.20","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H299","EQUIPMENT AND MATERIALS TESTING- MISCELLANEOUS","FIRM FIXED PRICE","$15,466.48","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H336","INSPECTION- SPECIAL INDUSTRY MACHINERY","FIRM FIXED PRICE","$8,640.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H391","INSPECTION- FUELS, LUBRICANTS, OILS, AND WAXES","FIRM FIXED PRICE","-$1.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H399","INSPECTION- MISCELLANEOUS","FIRM FIXED PRICE","$2,737.47","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H991","OTHER QC/TEST/INSPECT- FUELS, LUBRICANTS, OILS, AND WAXES","FIRM FIXED PRICE","$623,922.69","87"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","H999","OTHER QC/TEST/INSPECT- MISCELLANEOUS","FIRM FIXED PRICE","$104,374.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J010","MAINT/REPAIR/REBUILD OF EQUIPMENT- WEAPONS","FIRM FIXED PRICE","$285.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J023","MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","FIRM FIXED PRICE","$1,322.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J023","MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES","TIME AND MATERIALS","-$27,767.80","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J025","MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS","FIRM FIXED PRICE","$41,693.76","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J025","MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS","TIME AND MATERIALS","-$27,526.70","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J028","MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS","FIRM FIXED PRICE","$2,292.65","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J028","MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS","TIME AND MATERIALS","$2,069.37","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J032","MAINT/REPAIR/REBUILD OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT","FIRM FIXED PRICE","$24,835.42","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J034","MAINT/REPAIR/REBUILD OF EQUIPMENT- METALWORKING MACHINERY","FIRM FIXED PRICE","$6,038.40","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J035","MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT","FIRM FIXED PRICE","$65,870.20","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J036","MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY","FIRM FIXED PRICE","$598,252.93","31"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J038","MAINT/REPAIR/REBUILD OF EQUIPMENT- CONSTRUCTION/MINING/EXCAVATING/HIGHWAY MAINTENANCE EQUIPMENT","FIRM FIXED PRICE","$840.00","2"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J039","MAINT/REPAIR/REBUILD OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT","FIRM FIXED PRICE","$2,815,659.90","81"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J039","MAINT/REPAIR/REBUILD OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT","TIME AND MATERIALS","$1,455,300.05","39"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","FIRM FIXED PRICE","$1,394,188.02","14"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J041","MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT","TIME AND MATERIALS","$45,196.00","3"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J042","MAINT/REPAIR/REBUILD OF EQUIP- FIRE FIGHTING/RESCUE/SAFETY EQUIP; ENVIRON PROTECT EQUIP/MATLS","FIRM FIXED PRICE","-$2,438.50","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J042","MAINT/REPAIR/REBUILD OF EQUIP- FIRE FIGHTING/RESCUE/SAFETY EQUIP; ENVIRON PROTECT EQUIP/MATLS","TIME AND MATERIALS","$84,811.03","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J043","MAINT/REPAIR/REBUILD OF EQUIPMENT- PUMPS AND COMPRESSORS","FIRM FIXED PRICE","$51,689.67","6"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J045","MAINT/REPAIR/REBUILD OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT","FIRM FIXED PRICE","$5,450.00","1"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J046","MAINT/REPAIR/REBUILD OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT","FIRM FIXED PRICE","$20,535.28","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J048","MAINT/REPAIR/REBUILD OF EQUIPMENT- VALVES","FIRM FIXED PRICE","-$470.00","5"
"9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","J049","MAINT/REPAIR/REBUILD OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT","FIRM FIXED PRICE","$58,218.21","15"
