fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCounty,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2002,HHS,M,Medium Vendor,PDuns,1,1,1,61,61,87,33285752.0000
2002,HHS,M,Medium Vendor,PID,NULL,1,1,1,1,0,318000.0000
2002,HHS,M,Medium Vendor,PID,0,0,0,1,1,1,1000.0000
2002,HHS,M,Medium Vendor,PID,0,0,1,3,3,3,56000.0000
2002,HHS,M,Medium Vendor,PID,0,1,1,56,56,403,352048504.8787
2002,HHS,M,Medium Vendor,PID,1,1,1,1,1,2,2162000.0000
2002,HHS,N,Sometimes Small Vendor,Duns,0,1,1,3,3,254,4479436.6563
2002,HHS,N,Sometimes Small Vendor,Name,0,1,1,1,1,1,200000.0000
2002,HHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,3,975118.0000
2002,HHS,N,Sometimes Small Vendor,PDuns,0,0,1,10,10,14,235178.3496
2002,HHS,N,Sometimes Small Vendor,PDuns,0,1,1,637,711,4404,1242367894.6308
2002,HHS,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,5,415000.0000
2002,HHS,N,Sometimes Small Vendor,PID,0,1,1,215,215,3288,1859365736.8974
2002,HHS,N,Sometimes Small Vendor,PID,1,1,1,1,1,1,82000.0000
2002,HHS,S,Always Small Vendor,Duns,0,1,1,1,1,1,25000.0000
2002,HHS,S,Always Small Vendor,Name,0,0,0,1,1,0,0.0000
2002,HHS,S,Always Small Vendor,Name,0,1,1,1,1,2,65000.0000
2002,HHS,S,Always Small Vendor,PDuns,NULL,0,0,46,46,0,0.0000
2002,HHS,S,Always Small Vendor,PDuns,NULL,1,1,16,16,5,16644491.3789
2002,HHS,S,Always Small Vendor,PDuns,0,0,0,41,41,61,-1043180.0000
2002,HHS,S,Always Small Vendor,PDuns,0,0,1,140,140,207,3448900.0000
2002,HHS,S,Always Small Vendor,PDuns,0,1,1,1286,1288,4189,627158210.3112
2002,HHS,S,Always Small Vendor,PDuns,1,0,1,4,4,4,114000.0000
2002,HHS,S,Always Small Vendor,PDuns,1,1,1,5,5,5,276000.0000
2002,HHS,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0.0000
2002,HHS,S,Always Small Vendor,PID,0,0,1,2,2,3,51000.0000
2002,HHS,S,Always Small Vendor,PID,0,1,1,53,53,297,80725054.0900
2002,HHS,U,Unlabeled Vendor,Duns,0,1,1,1,1,1,949161.0000
2002,HHS,U,Unlabeled Vendor,Name,1,1,1,1,1,1,24990.0000
2002,NASA,B,Big Five,PDuns,0,1,1,1,1,1,6579.0000
2002,NASA,B,Big Five,PID,0,1,1,5,5,755,1956767230.2004
2002,NASA,J,Large: Big 5 JV,PID,0,0,0,1,1,1,-526000.0000
2002,NASA,L,Large Vendor,PDuns,0,1,1,11,21,65,8827757.6250
2002,NASA,L,Large Vendor,PID,0,1,1,81,81,1601,1162387839.0676
2002,NASA,M,Medium Vendor,PDuns,NULL,0,0,2,2,0,0.0000
2002,NASA,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,12200.0000
2002,NASA,M,Medium Vendor,PDuns,NULL,1,1,3,4,21,2973075.0000
2002,NASA,M,Medium Vendor,PDuns,0,0,0,19,19,24,-190453.0601
2002,NASA,M,Medium Vendor,PDuns,0,0,1,31,32,34,511936.6997
2002,NASA,M,Medium Vendor,PDuns,0,1,1,293,294,821,202651945.2852
2002,NASA,M,Medium Vendor,PDuns,1,0,0,1,1,1,-3000.0000
2002,NASA,M,Medium Vendor,PDuns,1,0,1,5,5,5,83000.0000
2002,NASA,M,Medium Vendor,PDuns,1,1,1,30,31,46,4542368.8799
2002,NASA,M,Medium Vendor,PID,0,0,0,2,2,2,-1000.0000
2002,NASA,M,Medium Vendor,PID,0,1,1,37,37,209,1842687255.8629
2002,NASA,M,Medium Vendor,PID,1,1,1,1,1,1,0.0000
2002,NASA,N,Sometimes Small Vendor,Duns,0,1,1,1,1,3,69957.0000
2002,NASA,N,Sometimes Small Vendor,PDuns,0,0,1,9,10,14,343891.0000
2002,NASA,N,Sometimes Small Vendor,PDuns,0,1,1,372,422,1655,530608640.2952
2002,NASA,N,Sometimes Small Vendor,PID,0,1,1,151,151,1277,611371059.6716
2002,NASA,S,Always Small Vendor,PDuns,NULL,1,1,8,8,1,432858.2265
2002,NASA,S,Always Small Vendor,PDuns,0,0,0,51,51,76,-1044028.0000
2002,NASA,S,Always Small Vendor,PDuns,0,0,1,86,86,114,1920605.7000
2002,NASA,S,Always Small Vendor,PDuns,0,1,1,1190,1194,3561,714513476.4668
2002,NASA,S,Always Small Vendor,PID,0,0,1,1,1,1,16000.0000
2002,NASA,S,Always Small Vendor,PID,0,1,1,48,48,243,82960337.0000
2002,Other Agencies,B,Big Five,PDuns,0,1,1,1,3,5,764000.0000
2002,Other Agencies,B,Big Five,PID,0,1,1,5,5,2729,1792882611.6335
2002,Other Agencies,J,Large: Big 5 JV,PID,0,1,1,1,1,15,239048179.0000
2002,Other Agencies,L,Large Vendor,PDuns,NULL,1,1,1,1,2,212000.0000
2002,Other Agencies,L,Large Vendor,PDuns,0,1,1,26,80,412,145667232.0000
2002,Other Agencies,L,Large Vendor,PDuns,1,1,1,1,4,11,10523000.0000
2002,Other Agencies,L,Large Vendor,PID,0,0,0,1,1,3,8000.0000
2002,Other Agencies,L,Large Vendor,PID,0,1,1,169,169,36051,8497875637.9911
2002,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,404,407,8,40134.5000
2002,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,28,28,10,418905.0604
2002,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,79,81,51,7902235.8448
2002,Other Agencies,M,Medium Vendor,PDuns,0,0,0,327,327,611,-766792.4699
2002,Other Agencies,M,Medium Vendor,PDuns,0,0,1,1514,1521,4079,48790694.0093
2002,Other Agencies,M,Medium Vendor,PDuns,0,1,1,4337,4622,24971,4273226393.6528
2002,Other Agencies,M,Medium Vendor,PDuns,1,0,0,5,5,8,-165000.0000
2002,Other Agencies,M,Medium Vendor,PDuns,1,0,1,38,38,91,832000.0000
2002,Other Agencies,M,Medium Vendor,PDuns,1,1,1,157,157,376,37885833.3125
2002,Other Agencies,M,Medium Vendor,PID,NULL,0,0,2,2,0,0.0000
2002,Other Agencies,M,Medium Vendor,PID,NULL,1,1,1,1,0,5957110.2500
2002,Other Agencies,M,Medium Vendor,PID,0,0,0,4,4,10,-30000.0000
2002,Other Agencies,M,Medium Vendor,PID,0,0,1,16,16,316,1171000.0000
2002,Other Agencies,M,Medium Vendor,PID,0,1,1,258,258,3026,1584537625.9523
2002,Other Agencies,M,Medium Vendor,PID,1,1,1,2,2,3,1365000.0000
2002,Other Agencies,N,Sometimes Small Vendor,Duns,0,1,1,2,2,553,9785386.1157
2002,Other Agencies,N,Sometimes Small Vendor,Name,0,1,1,1,1,88,160331000.0000
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,11,11,10,14062.2100
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,1,1,8,8,40,4038177.0000
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,0,0,0,11,11,19,32000.0000
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,0,0,1,161,167,705,6970067.8094
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,0,1,1,2670,3428,37650,4321202869.5737
2002,Other Agencies,N,Sometimes Small Vendor,PDuns,1,1,1,7,7,614,27702600.0000
2002,Other Agencies,N,Sometimes Small Vendor,PID,0,0,1,2,2,5,72000.0000
2002,Other Agencies,N,Sometimes Small Vendor,PID,0,1,1,570,570,20711,4261149845.7232
2002,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,313,313,5,8794.0699
2002,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,1,16,16,22,132848.2002
2002,Other Agencies,S,Always Small Vendor,PDuns,NULL,1,1,160,160,33,3058098.6133
2002,Other Agencies,S,Always Small Vendor,PDuns,0,0,0,1049,1050,1938,-4024848.4801
2002,Other Agencies,S,Always Small Vendor,PDuns,0,0,1,4442,4450,10761,117848189.7913
2002,Other Agencies,S,Always Small Vendor,PDuns,0,1,1,12384,12427,48559,5476195936.5050
2002,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,2,2,4,3825.0000
2002,Other Agencies,S,Always Small Vendor,PDuns,1,0,1,6,6,18,147000.0000
2002,Other Agencies,S,Always Small Vendor,PDuns,1,1,1,23,23,25,2089719.0000
2002,Other Agencies,S,Always Small Vendor,PID,NULL,0,0,1,1,1,0.0000
2002,Other Agencies,S,Always Small Vendor,PID,0,0,0,3,3,6,12000.0000
2002,Other Agencies,S,Always Small Vendor,PID,0,0,1,16,16,28,316000.0000
2002,Other Agencies,S,Always Small Vendor,PID,0,1,1,229,229,2364,1505612500.6872
2002,Other Agencies,U,Unlabeled Vendor,Name,0,1,1,1,1,0,0.0000
2002,State and IAP,B,Big Five,PID,0,1,1,3,3,184,59007969.8750
2002,State and IAP,L,Large Vendor,PDuns,0,1,1,9,10,38,8921000.0000
2002,State and IAP,L,Large Vendor,PDuns,1,1,1,1,1,2,174000.0000
2002,State and IAP,L,Large Vendor,PID,0,1,1,64,64,1751,861079610.7290
2002,State and IAP,L,Large Vendor,PID,1,1,1,3,3,4,40286000.0000
2002,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,10,10,1,1715.0000
2002,State and IAP,M,Medium Vendor,PDuns,NULL,1,1,4,4,5,449906.0000
2002,State and IAP,M,Medium Vendor,PDuns,0,0,0,3,3,6,-15000.0000
2002,State and IAP,M,Medium Vendor,PDuns,0,0,1,39,39,57,1214745.5596
2002,State and IAP,M,Medium Vendor,PDuns,0,1,1,147,148,393,167543422.3682
2002,State and IAP,M,Medium Vendor,PDuns,1,0,0,39,39,55,-65449.0000
2002,State and IAP,M,Medium Vendor,PDuns,1,0,1,369,369,453,10905484.0000
2002,State and IAP,M,Medium Vendor,PDuns,1,1,1,980,980,1496,284673692.4332
2002,State and IAP,M,Medium Vendor,PID,0,0,1,1,1,2,21000.0000
2002,State and IAP,M,Medium Vendor,PID,0,1,1,33,33,269,361857293.0000
2002,State and IAP,M,Medium Vendor,PID,1,0,1,1,1,3,54000.0000
2002,State and IAP,M,Medium Vendor,PID,1,1,1,14,14,30,184166376.2500
2002,State and IAP,N,Sometimes Small Vendor,Duns,0,1,1,3,3,328,7961402.5261
2002,State and IAP,N,Sometimes Small Vendor,Name,0,1,1,1,1,660,137286930.0000
2002,State and IAP,N,Sometimes Small Vendor,PDuns,0,0,1,5,5,7,81000.0000
2002,State and IAP,N,Sometimes Small Vendor,PDuns,0,1,1,272,288,1974,341781780.2488
2002,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,6,19.0000
2002,State and IAP,N,Sometimes Small Vendor,PDuns,1,1,1,21,21,65,3256012.0000
2002,State and IAP,N,Sometimes Small Vendor,PID,0,0,1,2,2,42,166000.0000
2002,State and IAP,N,Sometimes Small Vendor,PID,0,1,1,145,145,2118,1862979810.4585
2002,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,1,1,6,1418000.0000
2002,State and IAP,S,Always Small Vendor,Duns,1,0,0,1,1,1,235.0000
2002,State and IAP,S,Always Small Vendor,Name,0,0,0,1,1,2,1158.0000
2002,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2002,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,3,3,1,0.0000
2002,State and IAP,S,Always Small Vendor,PDuns,0,0,0,12,12,17,-448972.0000
2002,State and IAP,S,Always Small Vendor,PDuns,0,0,1,50,50,66,1416422.0098
2002,State and IAP,S,Always Small Vendor,PDuns,0,1,1,503,504,1527,304057197.3999
2002,State and IAP,S,Always Small Vendor,PDuns,1,0,0,9,9,9,-16952.0000
2002,State and IAP,S,Always Small Vendor,PDuns,1,0,1,46,46,58,1341000.0000
2002,State and IAP,S,Always Small Vendor,PDuns,1,1,1,92,92,134,11939234.0000
2002,State and IAP,S,Always Small Vendor,PID,0,0,1,6,6,14,110000.0000
2002,State and IAP,S,Always Small Vendor,PID,0,1,1,62,62,572,113000249.5351
2002,State and IAP,S,Always Small Vendor,PID,1,0,0,1,1,1,1000.0000
2002,State and IAP,S,Always Small Vendor,PID,1,1,1,3,3,5,2579000.0000
2002,State and IAP,U,Unlabeled Vendor,Duns,1,1,1,1,1,2,115000.0000
2002,State and IAP,U,Unlabeled Vendor,Name,0,0,0,1,1,2,223.0000
2002,State and IAP,U,Unlabeled Vendor,Name,1,1,1,2,1,2,153984.0000
2003,Defense,B,Big Five,PDuns,0,0,1,1,1,1,3595.0000
2003,Defense,B,Big Five,PDuns,0,1,1,3,9,57,15673168.0000
2003,Defense,B,Big Five,PID,0,1,1,5,5,38854,67881180491.6242
2003,Defense,J,Large: Big 5 JV,PDuns,0,1,1,1,2,8,565848.0000
2003,Defense,J,Large: Big 5 JV,PID,0,1,1,6,6,240,2202406328.0000
2003,Defense,J,Large: Big 5 JV,PID,1,1,1,2,2,43,56198416.0000
2003,Defense,L,Large Vendor,Duns,0,1,1,1,1,207,172804548.0000
2003,Defense,L,Large Vendor,PDuns,0,0,0,3,6,58,2339140.0000
2003,Defense,L,Large Vendor,PDuns,0,0,1,3,21,202,10229398.7803
2003,Defense,L,Large Vendor,PDuns,0,1,1,59,221,3269,881120241.2656
2003,Defense,L,Large Vendor,PDuns,1,1,1,3,8,83,20148344.0000
2003,Defense,L,Large Vendor,PID,0,0,0,4,4,6,-8153681.0000
2003,Defense,L,Large Vendor,PID,0,1,1,209,209,126915,58288568941.0012
2003,Defense,L,Large Vendor,PID,1,1,1,17,17,1276,1550924821.9814
2003,Defense,M,Medium Vendor,PDuns,NULL,0,0,89,89,16,47445.6599
2003,Defense,M,Medium Vendor,PDuns,NULL,0,1,18,18,33,240458.9002
2003,Defense,M,Medium Vendor,PDuns,NULL,1,1,20,20,12,102256.2000
2003,Defense,M,Medium Vendor,PDuns,0,0,0,636,639,1089,-698686.2999
2003,Defense,M,Medium Vendor,PDuns,0,0,1,1312,1331,2573,30377113.0000
2003,Defense,M,Medium Vendor,PDuns,0,1,1,3495,3806,30889,7252705150.6616
2003,Defense,M,Medium Vendor,PDuns,1,0,0,159,159,606,-4227108.1397
2003,Defense,M,Medium Vendor,PDuns,1,0,1,663,665,1903,19309585.0000
2003,Defense,M,Medium Vendor,PDuns,1,1,1,3380,3418,24453,4386664454.0336
2003,Defense,M,Medium Vendor,PID,0,0,0,6,6,9,-1210476.0000
2003,Defense,M,Medium Vendor,PID,0,0,1,16,16,25,254099.0000
2003,Defense,M,Medium Vendor,PID,0,1,1,314,314,13656,7183554923.7188
2003,Defense,M,Medium Vendor,PID,1,1,1,33,33,1746,1179300191.1406
2003,Defense,N,Sometimes Small Vendor,Duns,0,1,1,4,4,1343,808923713.7760
2003,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,5,5,0,0.0000
2003,Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,4,4,1,17625.0000
2003,Defense,N,Sometimes Small Vendor,PDuns,0,0,0,102,110,359,258232.0000
2003,Defense,N,Sometimes Small Vendor,PDuns,0,0,1,585,639,2376,18128290.0200
2003,Defense,N,Sometimes Small Vendor,PDuns,0,1,1,4571,6833,101447,14030830703.1700
2003,Defense,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,3,34825.0000
2003,Defense,N,Sometimes Small Vendor,PDuns,1,1,1,11,11,34,3360160.0000
2003,Defense,N,Sometimes Small Vendor,PID,0,0,0,1,1,2,5182.0000
2003,Defense,N,Sometimes Small Vendor,PID,0,0,1,13,13,110,642295.0000
2003,Defense,N,Sometimes Small Vendor,PID,0,1,1,817,817,76181,25406389996.5388
2003,Defense,N,Sometimes Small Vendor,PID,1,1,1,1,1,349,31987290.0000
2003,Defense,S,Always Small Vendor,Name,0,0,1,1,1,1,5892.0000
2003,Defense,S,Always Small Vendor,Name,0,1,1,1,1,1,47756.0000
2003,Defense,S,Always Small Vendor,PDuns,NULL,0,0,209,209,10,24241.0000
2003,Defense,S,Always Small Vendor,PDuns,NULL,0,1,6,6,3,18500.0000
2003,Defense,S,Always Small Vendor,PDuns,NULL,1,1,28,28,0,0.0000
2003,Defense,S,Always Small Vendor,PDuns,0,0,0,4861,4863,7979,7556841.3293
2003,Defense,S,Always Small Vendor,PDuns,0,0,1,12504,12544,28097,232965679.0894
2003,Defense,S,Always Small Vendor,PDuns,0,1,1,21211,21481,137059,17478576210.0561
2003,Defense,S,Always Small Vendor,PDuns,1,0,0,4,4,5,6150.0000
2003,Defense,S,Always Small Vendor,PDuns,1,1,1,9,9,20,2902763.0000
2003,Defense,S,Always Small Vendor,PID,0,0,0,12,12,15,-142309.0000
2003,Defense,S,Always Small Vendor,PID,0,0,1,27,27,62,482568.0000
2003,Defense,S,Always Small Vendor,PID,0,1,1,386,386,8533,2375970233.8674
2003,Defense,U,Unlabeled Vendor,Duns,0,0,0,1,1,1,-905967.0000
2003,Defense,U,Unlabeled Vendor,Duns,1,1,1,2,2,36,12629280.1250
2003,Defense,U,Unlabeled Vendor,Name,1,1,1,1,1,1,107200.0000
2003,DHS,B,Big Five,PID,0,1,1,5,5,474,632199257.5391
2003,DHS,J,Large: Big 5 JV,PID,0,1,1,1,1,73,519397303.2300
2003,DHS,L,Large Vendor,PDuns,0,1,1,10,11,17,659251.0000
2003,DHS,L,Large Vendor,PID,0,1,1,104,104,4307,1071815489.9420
2003,DHS,M,Medium Vendor,PDuns,NULL,0,0,13,13,12,861.6200
2003,DHS,M,Medium Vendor,PDuns,NULL,0,1,5,5,6,9028.0000
2003,DHS,M,Medium Vendor,PDuns,NULL,1,1,22,22,27,872786.4386
2003,DHS,M,Medium Vendor,PDuns,0,0,0,30,30,61,79939.0000
2003,DHS,M,Medium Vendor,PDuns,0,0,1,31,31,56,644561.3594
2003,DHS,M,Medium Vendor,PDuns,0,1,1,201,207,976,140528217.4156
2003,DHS,M,Medium Vendor,PDuns,1,0,1,2,2,2,356000.0000
2003,DHS,M,Medium Vendor,PDuns,1,1,1,7,7,24,2719288.0000
2003,DHS,M,Medium Vendor,PID,0,0,0,1,1,2,-17816.0000
2003,DHS,M,Medium Vendor,PID,0,1,1,41,41,277,162442454.0000
2003,DHS,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,19,0.0000
2003,DHS,N,Sometimes Small Vendor,Duns,0,1,1,2,2,154,7853802.1516
2003,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,7,49173.6699
2003,DHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,2,270000.0000
2003,DHS,N,Sometimes Small Vendor,PDuns,0,0,0,8,8,46,25067.0000
2003,DHS,N,Sometimes Small Vendor,PDuns,0,0,1,18,18,109,338648.0000
2003,DHS,N,Sometimes Small Vendor,PDuns,0,1,1,611,638,3382,378699037.3891
2003,DHS,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,1,30949.0000
2003,DHS,N,Sometimes Small Vendor,PDuns,1,1,1,3,3,10,1191258.0000
2003,DHS,N,Sometimes Small Vendor,PID,0,1,1,240,240,2631,745064722.4258
2003,DHS,S,Always Small Vendor,Name,0,0,0,4,1,4,0.0000
2003,DHS,S,Always Small Vendor,Name,0,1,1,4,1,4,0.0000
2003,DHS,S,Always Small Vendor,Name,1,0,1,1,1,1,27850.0000
2003,DHS,S,Always Small Vendor,PDuns,NULL,0,0,4,4,0,0.0000
2003,DHS,S,Always Small Vendor,PDuns,NULL,1,1,21,21,28,7760390.8750
2003,DHS,S,Always Small Vendor,PDuns,0,0,0,94,94,147,-139868.0000
2003,DHS,S,Always Small Vendor,PDuns,0,0,1,200,200,400,3895001.2402
2003,DHS,S,Always Small Vendor,PDuns,0,1,1,1105,1108,4403,303889034.2256
2003,DHS,S,Always Small Vendor,PDuns,1,0,0,2,2,4,-82.0000
2003,DHS,S,Always Small Vendor,PDuns,1,0,1,3,3,3,77937.0000
2003,DHS,S,Always Small Vendor,PDuns,1,1,1,24,24,34,2241679.0000
2003,DHS,S,Always Small Vendor,PID,0,0,0,1,1,1,1.0000
2003,DHS,S,Always Small Vendor,PID,0,0,1,6,6,13,161978.0000
2003,DHS,S,Always Small Vendor,PID,0,1,1,50,50,393,126202560.8633
2003,DHS,U,Unlabeled Vendor,Duns,0,0,0,14,1,14,2320.0000
2003,DHS,U,Unlabeled Vendor,Duns,0,0,1,4,1,4,0.0000
2003,DHS,U,Unlabeled Vendor,Duns,0,1,1,10,1,12,2620520.8184
2003,DHS,U,Unlabeled Vendor,Name,0,0,0,25,1,27,5908.7300
2003,DHS,U,Unlabeled Vendor,Name,0,0,1,8,1,9,24575.0000
2003,DHS,U,Unlabeled Vendor,Name,0,1,1,16,1,20,265864.3399
2003,Energy,B,Big Five,PID,0,1,1,5,5,139,2551867931.0000
2003,Energy,L,Large Vendor,PDuns,0,0,0,1,1,2,25000.0000
2003,Energy,L,Large Vendor,PDuns,0,1,1,6,7,7,241818.0000
2003,Energy,L,Large Vendor,PID,0,1,1,80,80,1958,24372637545.9803
2003,Energy,M,Medium Vendor,PDuns,NULL,0,0,3,3,0,0.0000
2003,Energy,M,Medium Vendor,PDuns,NULL,1,1,1,1,1,0.0000
2003,Energy,M,Medium Vendor,PDuns,0,0,0,14,14,16,-1219445.0000
2003,Energy,M,Medium Vendor,PDuns,0,0,1,13,13,17,218111.0000
2003,Energy,M,Medium Vendor,PDuns,0,1,1,156,158,593,190947517.2842
2003,Energy,M,Medium Vendor,PDuns,1,0,0,1,1,2,0.0000
2003,Energy,M,Medium Vendor,PDuns,1,0,1,3,3,3,50000.0000
2003,Energy,M,Medium Vendor,PDuns,1,1,1,24,24,41,6197104.0000
2003,Energy,M,Medium Vendor,PID,0,0,0,2,2,4,-281992.0000
2003,Energy,M,Medium Vendor,PID,0,1,1,29,29,174,1809219245.5000
2003,Energy,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,12,0.0000
2003,Energy,N,Sometimes Small Vendor,Duns,0,1,1,2,1,5,997669.0000
2003,Energy,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2003,Energy,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,1,0.0000
2003,Energy,N,Sometimes Small Vendor,PDuns,0,0,1,4,4,8,24775.0000
2003,Energy,N,Sometimes Small Vendor,PDuns,0,1,1,213,225,1191,310707968.8515
2003,Energy,N,Sometimes Small Vendor,PID,0,1,1,124,124,1064,834363825.2310
2003,Energy,S,Always Small Vendor,PDuns,NULL,0,0,3,3,0,0.0000
2003,Energy,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,34186.5000
2003,Energy,S,Always Small Vendor,PDuns,0,0,0,44,44,62,-2006230.0000
2003,Energy,S,Always Small Vendor,PDuns,0,0,1,71,71,131,1210754.0000
2003,Energy,S,Always Small Vendor,PDuns,0,1,1,570,570,2046,432525683.9626
2003,Energy,S,Always Small Vendor,PDuns,1,0,0,1,1,1,4600.0000
2003,Energy,S,Always Small Vendor,PDuns,1,0,1,1,1,1,4600.0000
2003,Energy,S,Always Small Vendor,PID,0,1,1,13,13,71,7364654.4611
2003,GSA,B,Big Five,PDuns,0,1,1,1,1,8,115139.0000
2003,GSA,B,Big Five,PID,0,1,1,5,5,3826,1549971566.3938
2003,GSA,J,Large: Big 5 JV,PDuns,0,1,1,1,1,6,3336911.0000
2003,GSA,L,Large Vendor,PDuns,0,0,0,2,2,9,114073.0000
2003,GSA,L,Large Vendor,PDuns,0,0,1,1,6,176,2973818.0000
2003,GSA,L,Large Vendor,PDuns,0,1,1,30,56,675,34629411.4349
2003,GSA,L,Large Vendor,PID,NULL,0,0,1,1,0,0.0000
2003,GSA,L,Large Vendor,PID,0,1,1,128,128,45319,5204992780.9576
2003,GSA,L,Large Vendor,PID,1,1,1,1,1,0,0.0000
2003,GSA,M,Medium Vendor,PDuns,NULL,0,0,20,20,10,0.0000
2003,GSA,M,Medium Vendor,PDuns,NULL,1,1,235,236,10,4295581.1602
2003,GSA,M,Medium Vendor,PDuns,0,0,0,567,567,2784,3174040.4000
2003,GSA,M,Medium Vendor,PDuns,0,0,1,641,648,5752,52611615.1699
2003,GSA,M,Medium Vendor,PDuns,0,1,1,1532,1595,22310,1933750450.7485
2003,GSA,M,Medium Vendor,PDuns,1,0,0,2,2,22,24620.0000
2003,GSA,M,Medium Vendor,PDuns,1,0,1,10,10,13,162220.0000
2003,GSA,M,Medium Vendor,PDuns,1,1,1,38,38,151,5471406.5625
2003,GSA,M,Medium Vendor,PID,NULL,0,0,2,2,0,0.0000
2003,GSA,M,Medium Vendor,PID,NULL,1,1,4,4,0,0.0000
2003,GSA,M,Medium Vendor,PID,0,0,0,6,6,31,-2204876.0000
2003,GSA,M,Medium Vendor,PID,0,0,1,6,6,27,407949.0000
2003,GSA,M,Medium Vendor,PID,0,1,1,115,115,3400,318478213.7284
2003,GSA,M,Medium Vendor,PID,1,1,1,1,1,0,0.0000
2003,GSA,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,171,-204.0000
2003,GSA,N,Sometimes Small Vendor,Duns,0,1,1,2,1,195,5838932.9404
2003,GSA,N,Sometimes Small Vendor,PDuns,NULL,0,0,2,2,4,0.0000
2003,GSA,N,Sometimes Small Vendor,PDuns,NULL,1,1,9,9,3,4368065.0625
2003,GSA,N,Sometimes Small Vendor,PDuns,0,0,0,42,46,171,204115.0000
2003,GSA,N,Sometimes Small Vendor,PDuns,0,0,1,175,179,1337,8426133.8804
2003,GSA,N,Sometimes Small Vendor,PDuns,0,1,1,2054,2390,64444,3157518866.6781
2003,GSA,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,2,65083.0000
2003,GSA,N,Sometimes Small Vendor,PID,0,0,0,1,1,8,6013.0000
2003,GSA,N,Sometimes Small Vendor,PID,0,0,1,4,4,17,72588.0000
2003,GSA,N,Sometimes Small Vendor,PID,0,1,1,520,520,19127,2882448013.5367
2003,GSA,N,Sometimes Small Vendor,PID,1,1,1,1,1,0,0.0000
2003,GSA,S,Always Small Vendor,Duns,0,0,0,1,1,0,0.0000
2003,GSA,S,Always Small Vendor,Duns,0,0,1,1,1,0,0.0000
2003,GSA,S,Always Small Vendor,Duns,0,1,1,2,1,0,0.0000
2003,GSA,S,Always Small Vendor,Name,0,0,1,1,1,0,0.0000
2003,GSA,S,Always Small Vendor,PDuns,NULL,0,0,69,69,12,4.0000
2003,GSA,S,Always Small Vendor,PDuns,NULL,0,1,4,4,0,0.0000
2003,GSA,S,Always Small Vendor,PDuns,NULL,1,1,1778,1778,16,6205400.8643
2003,GSA,S,Always Small Vendor,PDuns,0,0,0,1706,1706,5965,10200364.0090
2003,GSA,S,Always Small Vendor,PDuns,0,0,1,2964,2968,19573,193610793.2898
2003,GSA,S,Always Small Vendor,PDuns,0,1,1,5905,5931,66734,3323198717.5840
2003,GSA,S,Always Small Vendor,PDuns,1,0,0,2,2,4,9176.0000
2003,GSA,S,Always Small Vendor,PDuns,1,1,1,1,1,0,0.0000
2003,GSA,S,Always Small Vendor,PID,NULL,1,1,8,8,0,0.0000
2003,GSA,S,Always Small Vendor,PID,0,0,0,19,19,29,46961.0000
2003,GSA,S,Always Small Vendor,PID,0,0,1,21,21,38,333512.0000
2003,GSA,S,Always Small Vendor,PID,0,1,1,162,162,4544,581954619.2994
2003,GSA,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,4,0.0000
2003,GSA,U,Unlabeled Vendor,Duns,0,1,1,1,1,0,0.0000
2003,HHS,B,Big Five,PID,0,1,1,5,5,506,333989199.2783
